hash_bits,matrix_dim,candidate,mean_gap,std_gap,energy,is_target
16,10,0,0.5934950654,0.7852484895,63.9695684294,0
16,10,1,0.5439777739,0.7038287972,60.0457545651,0
16,10,2,0.5416605082,0.7518039592,60.6999834866,0
16,10,3,0.4767472396,0.6828956281,57.3031049582,0
16,10,4,0.5193859420,0.6816424839,58.7539741626,0
16,10,5,0.4902340649,0.6083200497,57.7946355825,0
16,10,6,0.4625080334,0.6137895198,55.6387702540,0
16,10,7,0.4447832585,0.5436550660,55.1134393384,0
16,10,8,0.5296124695,0.6750077024,58.9125424278,0
16,10,9,0.4679132679,0.5986682317,56.1749459673,0
16,10,10,0.4967719735,0.5814498648,58.1077707091,0
16,10,11,0.4602257493,0.5507470468,55.7768037336,0
16,10,12,0.4642634970,0.6094875062,55.3192067122,0
16,10,13,0.4768965756,0.5362481593,55.3364639265,0
16,10,14,0.4264835697,0.5992922612,54.6210586970,0
16,10,15,0.4880078916,0.5029456566,55.1418836986,0
16,10,16,0.5369952705,0.6731948033,58.8834183932,0
16,10,17,0.4824509432,0.6447570267,55.5616274549,0
16,10,18,0.4951861133,0.6217474692,56.4263702258,0
16,10,19,0.4291863720,0.5887302146,53.6542220426,0
16,10,20,0.4710741887,0.6458474959,55.4883319634,0
16,10,21,0.4712386111,0.5929627893,55.1822377346,0
16,10,22,0.4318294893,0.5644127385,53.0987691652,0
16,10,23,0.4542508318,0.5495441727,53.2482246094,0
16,10,24,0.4680637840,0.5485878093,54.0027916208,0
16,10,25,0.3901573711,0.5399929722,51.9994291637,0
16,10,26,0.4431197634,0.5284511277,53.9588131965,0
16,10,27,0.4301401170,0.5006625289,52.2599519953,0
16,10,28,0.4120965485,0.5447983042,52.4471769575,0
16,10,29,0.4590332407,0.5053787452,52.9531509871,0
16,10,30,0.3985698756,0.4935926267,52.2750579239,0
16,10,31,0.4832089534,0.5519803654,53.4730310189,0
16,10,32,0.5236839151,0.6124788241,57.7997089462,0
16,10,33,0.4833328729,0.5783285170,54.8970840699,0
16,10,34,0.4638025353,0.5260863878,54.6249386491,0
16,10,35,0.4054176999,0.5066367139,52.1871130503,0
16,10,36,0.4596234705,0.5588895441,54.7813210056,0
16,10,37,0.4548494440,0.5269357947,54.6327284818,0
16,10,38,0.4078767700,0.4726606731,51.9017684751,0
16,10,39,0.4212660243,0.4217326588,51.9543379276,0
16,10,40,0.4556584296,0.4974122962,53.2313835047,0
16,10,41,0.3820398173,0.4795107057,51.4355111897,0
16,10,42,0.4178569896,0.4483378868,52.5277799082,0
16,10,43,0.4032766460,0.4090923473,51.1322159661,0
16,10,44,0.3805276269,0.4833048173,51.2215250815,0
16,10,45,0.4589921336,0.4610730764,52.5557122685,0
16,10,46,0.3658282614,0.4225703648,50.8377416522,0
16,10,47,0.4575328028,0.4328327292,52.3393344339,0
16,10,48,0.4968383992,0.5867539757,57.0960016187,0
16,10,49,0.4240032628,0.6154959515,54.8261458522,0
16,10,50,0.4478199415,0.5244099980,54.6201921602,0
16,10,51,0.4048852524,0.5404946131,52.8848393932,0
16,10,52,0.4451684987,0.5502746919,56.0964232685,0
16,10,53,0.5200263665,0.5169201024,56.7173241994,0
16,10,54,0.4071328209,0.4582752215,53.6113311615,0
16,10,55,0.4932777868,0.4965920867,54.8124703059,0
16,10,56,0.4305699591,0.5059804803,52.5799913405,0
16,10,57,0.3712999356,0.4565517818,51.6729477842,0
16,10,58,0.4008112778,0.3264121601,52.5014295888,0
16,10,59,0.4168901732,0.3453259183,51.9535095188,0
16,10,60,0.4024811173,0.4161568153,53.0581402027,0
16,10,61,0.5034649445,0.5120917464,54.7885943271,0
16,10,62,0.3895533990,0.3293334562,52.9709909935,0
