hash_bits,matrix_dim,candidate,mean_gap,std_gap,energy,is_target
36,20,135716,0.3318995220,0.6807109048,177.9579558126,0
36,20,136240,0.3502921173,0.6952986699,181.2061371668,0
36,20,136764,0.3448199361,0.5920932955,176.7537220883,0
36,20,137288,0.3343242212,0.5525685870,180.0640966192,0
36,20,137812,0.2968578041,0.5202164608,171.3636547385,0
36,20,138336,0.3276564367,0.5661071646,178.1587173195,0
36,20,138860,0.3357548712,0.5062988120,175.9162370538,0
36,20,139384,0.3271209178,0.6116339048,177.3024376602,0
36,20,139908,0.3161343547,0.5637053579,174.5915506124,0
36,20,140432,0.3219600739,0.5489755270,174.3391766002,0
36,20,140956,0.2679382743,0.4615773791,168.4977925429,0
36,20,141480,0.3097650329,0.5547387818,170.5265943544,0
36,20,142004,0.2989303211,0.4830974143,168.7148524758,0
36,20,142528,0.3085175743,0.5330042884,175.0326688759,0
36,20,143052,0.2842366257,0.3872617913,170.6351822178,0
36,20,143576,0.3019355136,0.4761560420,173.9614060695,0
36,20,144100,0.2813410407,0.4330937079,169.9548383790,0
36,20,144624,0.2882125630,0.4002532452,172.1679696599,0
36,20,145148,0.3359694062,0.4620641317,173.8309016291,0
36,20,145672,0.3036591803,0.4686142160,177.2892242593,0
36,20,146196,0.2731762035,0.4284071322,172.9530365331,0
36,20,146720,0.2972559948,0.4069347535,175.2169592932,0
36,20,147244,0.3230296643,0.4084867704,175.3445533583,0
36,20,147768,0.3213265210,0.5300403195,175.6304859382,0
36,20,148292,0.2965495838,0.4634337630,172.6062339323,0
36,20,148816,0.3011416603,0.4514416306,170.4288939851,0
36,20,149340,0.2719525350,0.3348356070,168.6893500709,0
36,20,149864,0.2814616711,0.4237267618,167.4164730022,0
36,20,150388,0.2881728399,0.4004027228,168.1479463858,0
36,20,150912,0.2962328882,0.4201684242,174.1264801442,0
36,20,151436,0.2669875594,0.3022787361,170.8854163805,0
36,20,151960,0.2868424069,0.4278393779,169.8128006669,0
36,20,152484,0.2494115771,0.3642632877,165.4245259217,0
36,20,153008,0.2629388078,0.3625519583,166.5989436072,0
36,20,153532,0.2979201653,0.4043545760,169.0800867515,0
36,20,154056,0.2947909124,0.3872925675,174.4747138035,0
36,20,154580,0.2690675357,0.3194714276,167.5741039705,0
36,20,155104,0.2819053231,0.2836747204,171.7637076362,0
36,20,155628,0.3277692727,0.5192914615,176.6111158430,0
36,20,156152,0.3163390265,0.3931805735,175.3298821629,0
36,20,156676,0.3171324883,0.5455282184,178.0596724919,0
36,20,157200,0.3071893670,0.4684661385,177.3969351921,0
36,20,157724,0.2805332048,0.4526046757,172.9037091464,0
36,20,158248,0.2829636667,0.3887440063,168.6151583468,0
36,20,158772,0.3098258923,0.4293290410,175.2849194840,0
36,20,159296,0.2841711398,0.3592770623,174.3061785899,0
36,20,159820,0.2970844999,0.4850748794,176.9936965444,0
36,20,160344,0.2638048823,0.3056290050,167.8168069222,0
36,20,160868,0.2790293367,0.3601811479,171.6948297364,0
36,20,161392,0.2809994867,0.3000048645,173.3219689957,0
36,20,161916,0.3476643982,0.4595003734,178.7294957745,0
36,20,162440,0.2755932693,0.3001226348,173.6226654366,0
36,20,162964,0.2970480602,0.3304208543,173.5960336617,0
36,20,163488,0.3044592571,0.2672756963,176.8512646806,0
36,20,164012,0.3027325519,0.5396562542,175.6899056190,0
36,20,164536,0.3051792453,0.4826847347,171.4458889502,0
36,20,165060,0.2936668968,0.4492603753,173.6912978377,0
36,20,165584,0.2906930094,0.3795186163,172.5462987225,0
36,20,166108,0.2684387397,0.3934776920,169.4154457202,0
36,20,166632,0.2597473375,0.3181198015,167.5388709447,0
36,20,167156,0.2872127286,0.3443377316,171.0713037480,0
36,20,167680,0.3140227388,0.4562598953,181.1346209341,0
36,20,168204,0.2915656870,0.4740984535,172.8074579816,0
36,20,168728,0.2777854612,0.3919396513,169.3630387369,0
36,20,169252,0.2537893766,0.3691628454,165.8349253014,0
36,20,169776,0.2747769000,0.3535048261,173.2715864472,0
36,20,170300,0.2600432620,0.2946093557,167.1615880400,0
36,20,170824,0.2500512579,0.3121753052,166.9182900454,0
36,20,171348,0.2257107354,0.3124513562,164.3063279500,0
36,20,171872,0.2629254896,0.2690248676,171.5995854498,0
36,20,172396,0.2689926021,0.4102168869,167.9042592611,0
36,20,172920,0.2513758614,0.3179715743,166.4986348400,0
36,20,173444,0.2580251656,0.3395117052,167.9319211926,0
36,20,173968,0.2515026548,0.3186922796,171.1922559178,0
36,20,174492,0.2352409249,0.2457947340,163.5466079156,0
36,20,175016,0.2315287733,0.2441941610,162.6385735144,0
36,20,175540,0.2473114883,0.2557833954,164.9575007126,0
36,20,176064,0.2575395014,0.2045918762,173.3729716189,0
36,20,176588,0.3112486249,0.3642531255,173.2551710217,0
36,20,177112,0.2688456722,0.2554884499,168.7742511868,0
36,20,177636,0.2642887785,0.2648091392,166.7453619203,0
36,20,178160,0.2790650884,0.2894713683,173.0148811292,0
36,20,178684,0.3222573793,0.5118685201,175.8945738192,0
36,20,179208,0.2840439584,0.3767816244,176.8073016331,0
36,20,179732,0.3014346925,0.3846420572,176.4467934953,0
36,20,180256,0.3533612360,0.6197909046,185.5038152915,0
36,20,180780,0.2652676501,0.4093935249,171.6189116226,0
36,20,181304,0.2819025230,0.3946344945,172.3681502741,0
36,20,181828,0.2593010853,0.3049904322,170.8111354442,0
36,20,182352,0.2924141427,0.4021299559,172.3455775116,0
36,20,182876,0.2247138212,0.2532055958,163.1711609369,0
36,20,183400,0.2564316959,0.2540237361,167.7709865903,0
36,20,183924,0.2889936202,0.3457116761,173.0684498020,0
36,20,184448,0.3305017721,0.5013991527,179.7299053686,0
36,20,184972,0.2444135164,0.2941027161,166.3023389491,0
36,20,185496,0.2423599196,0.2735636633,164.3644657327,0
36,20,186020,0.2179782942,0.2094517049,164.3981418254,0
36,20,186544,0.2640543326,0.3012559706,170.5360199533,0
36,20,187068,0.2659958663,0.3079222787,165.9646194911,0
36,20,187592,0.2630389227,0.2302262373,172.6166312159,0
36,20,188116,0.2571456015,0.2497805239,170.1005842890,0
36,20,188640,0.3039040399,0.3949851559,178.4842047105,0
36,20,189164,0.2895690161,0.3161482722,170.7736960780,0
36,20,189688,0.2623869133,0.2260920716,170.0943526091,0
36,20,190212,0.2501741663,0.2780875835,173.8272599443,0
36,20,190736,0.2695338777,0.2925938365,173.2583767610,0
36,20,191260,0.2331976801,0.2081715772,167.0825243837,0
36,20,191784,0.2310583457,0.2369093423,167.1163192835,0
36,20,192308,0.2874885814,0.3534648327,176.2798956212,0
36,20,192832,0.2951342435,0.3628221525,178.5075544101,0
36,20,193356,0.2693227199,0.2374486970,170.8350316753,0
36,20,193880,0.2478355046,0.2108493693,167.4993251792,0
36,20,194404,0.2670900626,0.2875731048,172.0344414437,0
36,20,194928,0.2862696993,0.2715726022,175.8269075855,0
36,20,195452,0.3078486389,0.5449979332,177.4500718187,0
36,20,195976,0.2913912673,0.2973822784,178.6541965271,0
36,20,196500,0.2912047709,0.4473419064,180.4328732282,0
36,20,197024,0.3533176906,0.5885642867,182.8273028377,0
36,20,197548,0.3059871365,0.4652841362,174.5177707887,0
36,20,198072,0.3064571131,0.4484851418,174.0047879691,0
36,20,198596,0.3129260553,0.4078089157,178.7162941853,0
36,20,199120,0.2924828260,0.3814967665,174.8766058690,0
36,20,199644,0.3019757882,0.3255557061,171.7583549047,0
36,20,200168,0.2921738661,0.3084721009,173.0074331024,0
36,20,200692,0.3405026409,0.4314930751,180.7515358159,0
36,20,201216,0.3481493118,0.6000061987,183.7462996438,0
36,20,201740,0.2961021383,0.4609261030,174.5871321253,0
36,20,202264,0.2954087007,0.3963391839,173.7201029132,0
36,20,202788,0.2921681762,0.4191112124,176.6232136581,0
36,20,203312,0.2968611704,0.4135474179,175.6899400962,0
36,20,203836,0.3013707108,0.3330595203,174.2522571344,0
36,20,204360,0.2645508712,0.2760208358,173.7030805053,0
36,20,204884,0.2969834075,0.4456244602,174.0400183570,0
36,20,205408,0.2944430715,0.3579560201,172.0527835838,0
36,20,205932,0.2570566262,0.3048914134,167.7360844918,0
36,20,206456,0.2533437621,0.2634323538,168.9153743847,0
36,20,206980,0.2830589939,0.3818998372,172.1038462245,0
36,20,207504,0.2646817022,0.2870819394,167.1483026132,0
36,20,208028,0.2264336800,0.2169912705,164.1451768617,0
36,20,208552,0.2359931704,0.2342768948,165.7087806999,0
36,20,209076,0.2642835703,0.2883742502,171.2873854460,0
36,20,209600,0.2719586230,0.2506424005,172.0889882612,0
36,20,210124,0.2594631944,0.2363235182,168.4941147073,0
36,20,210648,0.2264687867,0.2042072943,166.4455313704,0
36,20,211172,0.2870474942,0.2831812076,173.9920195824,0
36,20,211696,0.2671535266,0.1956936569,172.0709016372,0
36,20,212220,0.3170434671,0.4657918468,176.5927662099,0
36,20,212744,0.2715033485,0.2107878280,177.0773179028,0
36,20,213268,0.3069316745,0.4843626967,177.0774644011,0
36,20,213792,0.3100241640,0.4292593289,176.1585430056,0
36,20,214316,0.2411472289,0.3201757415,166.9602923878,0
36,20,214840,0.2766856697,0.2987132171,173.0387421416,0
36,20,215364,0.2532223763,0.2772558836,167.3282470396,0
36,20,215888,0.2410328379,0.2396087018,166.0625069073,0
36,20,216412,0.2184368129,0.2539594532,162.7052984804,0
36,20,216936,0.2330128520,0.2553988832,168.0681717775,0
36,20,217460,0.2590266315,0.2565515073,167.6195699915,0
36,20,217984,0.2774970551,0.2776186835,172.9751935901,0
36,20,218508,0.2246620906,0.1893216652,165.1103627518,0
36,20,219032,0.2318566723,0.2418828676,167.8928731667,0
36,20,219556,0.2140478797,0.2443155714,165.6240885121,0
36,20,220080,0.2264938859,0.2372811635,168.6628241518,0
36,20,220604,0.2621784928,0.3695072493,167.7934881485,0
36,20,221128,0.2707649029,0.3011895935,176.3507791386,0
36,20,221652,0.2793269019,0.2922820942,171.6653944433,0
36,20,222176,0.2677559365,0.2105982275,172.9089168828,0
36,20,222700,0.2822094904,0.3741684036,170.0195011584,0
36,20,223224,0.2819036577,0.3342005065,175.0761015811,0
36,20,223748,0.2660639397,0.3311906225,172.2469767410,0
36,20,224272,0.2829053004,0.3505911372,174.7992906286,0
36,20,224796,0.2508431127,0.2532479688,170.7584081733,0
36,20,225320,0.2921451818,0.3685576852,176.2360607681,0
36,20,225844,0.2684981668,0.2772510376,173.6263582478,0
36,20,226368,0.2780006083,0.2771441215,174.8785437231,0
36,20,226892,0.2434132228,0.1685230557,169.0424116152,0
36,20,227416,0.2750179844,0.2478895052,173.4228289495,0
36,20,227940,0.2728091215,0.2663409931,172.7586319501,0
36,20,228464,0.2946085522,0.2420102563,177.6703127801,0
36,20,228988,0.3257027627,0.5577835019,181.5877888441,0
36,20,229512,0.3584495419,0.6003116052,187.3643358323,0
36,20,230036,0.2947319014,0.4822240006,175.2974048401,0
36,20,230560,0.3050719322,0.4252866200,175.9539054105,0
36,20,231084,0.2535934880,0.3402542501,170.6945260718,0
36,20,231608,0.2615319308,0.2953173513,170.6531307273,0
36,20,232132,0.2429128056,0.2752371764,169.9060310770,0
36,20,232656,0.2510938443,0.2327635216,171.5259729964,0
36,20,233180,0.2448442361,0.2668225917,170.9865139140,0
36,20,233704,0.2898589711,0.3299271267,175.0907593605,0
36,20,234228,0.2597380731,0.2911759839,170.4139923890,0
36,20,234752,0.2996024994,0.3285822777,176.9425231786,0
36,20,235276,0.2432413940,0.2454982564,171.5642311756,0
36,20,235800,0.2473037974,0.2645940483,170.5023066359,0
36,20,236324,0.2107030303,0.2356763416,168.9039945058,0
36,20,236848,0.2337974806,0.2170820757,172.5677151121,0
36,20,237372,0.2879088103,0.4515305941,177.0500060895,0
36,20,237896,0.3050897215,0.3972084727,175.8082538084,0
36,20,238420,0.2296272524,0.2483613894,167.9159760011,0
36,20,238944,0.2473681071,0.1867719748,168.4478632404,0
36,20,239468,0.2469558279,0.3288056685,168.8294917038,0
36,20,239992,0.2259707613,0.2380721917,166.4818277903,0
36,20,240516,0.2180212605,0.2098666868,168.8261557327,0
36,20,241040,0.2223990550,0.2012146725,169.1181341164,0
36,20,241564,0.2656164529,0.3856131851,172.0001509734,0
36,20,242088,0.2631629766,0.2576355460,171.3369050976,0
36,20,242612,0.2527174195,0.2753069745,170.8984481617,0
