hash_bits,matrix_dim,candidate,mean_gap,std_gap,energy,is_target
32,18,67203,0.3408156362,0.6691484223,148.8368854483,0
32,18,67334,0.3579242842,0.7112269880,152.6677929655,0
32,18,67465,0.3361476360,0.5959490832,149.8389847652,0
32,18,67596,0.3616034899,0.6036101127,152.9227286501,0
32,18,67727,0.3615257400,0.4757911531,146.5299668634,0
32,18,67858,0.3585606589,0.7241452373,148.8437089779,0
32,18,67989,0.3258331574,0.5786145492,143.0009776605,0
32,18,68120,0.3609065276,0.7271704997,147.3731822261,0
32,18,68251,0.3339713496,0.5664237544,139.6834975287,0
32,18,68382,0.3415494059,0.5460858496,143.7233082845,0
32,18,68513,0.3148082882,0.4697976697,141.3751076289,0
32,18,68644,0.3498052750,0.6610601334,149.9565880830,0
32,18,68775,0.3266662455,0.4976279792,140.3252130082,0
32,18,68906,0.3173004170,0.4972911623,142.3098578890,0
32,18,69037,0.3373314050,0.5006344214,140.4648174925,0
32,18,69168,0.3683285593,0.6155898533,155.2696131210,0
32,18,69299,0.3526447312,0.4886739997,144.8900896769,0
32,18,69430,0.3917704780,0.5446870522,151.3694972563,0
32,18,69561,0.3571198026,0.4924308832,146.5638101549,0
32,18,69692,0.3276237116,0.5119062974,147.7062071133,0
32,18,69823,0.3665591553,0.5234046659,144.9853517508,0
32,18,69954,0.3293316108,0.4654493089,145.8577458187,0
32,18,70085,0.3138688022,0.3880899526,144.8449868724,0
32,18,70216,0.3198794453,0.4872290373,143.3882485479,0
32,18,70347,0.3254817722,0.4394789360,141.7450188753,0
32,18,70478,0.2927337556,0.4108748411,139.1043789448,0
32,18,70609,0.2813439881,0.3936675402,140.5118970640,0
32,18,70740,0.2974489533,0.5383953920,140.1698990182,0
32,18,70871,0.3084058292,0.4930809675,137.7589602768,0
32,18,71002,0.2908003390,0.4446888266,136.7542379370,0
32,18,71133,0.3268641966,0.4731618086,140.1702134102,0
32,18,71264,0.3152067486,0.4506330445,143.3556918369,0
32,18,71395,0.2923782019,0.3586127781,138.4246738286,0
32,18,71526,0.2832958890,0.3182169513,138.5616124980,0
32,18,71657,0.3186284758,0.3960819224,143.0529906698,0
32,18,71788,0.2888978612,0.3715015935,142.5529385339,0
32,18,71919,0.3618303471,0.5511187313,146.0827770127,0
32,18,72050,0.2679384589,0.3190366432,139.2992839984,0
32,18,72181,0.3394207064,0.4182343335,145.6097371168,0
32,18,72312,0.2805593489,0.3499394337,139.8836227409,0
32,18,72443,0.3349092564,0.5160521513,142.2358060331,0
32,18,72574,0.3270613835,0.4517868792,142.3290360797,0
32,18,72705,0.3454365316,0.5142803296,151.5380346069,0
32,18,72836,0.2925206764,0.3733440826,143.6917583104,0
32,18,72967,0.2972481845,0.3458070715,141.6493823260,0
32,18,73098,0.2797623450,0.3084776486,143.7758611098,0
32,18,73229,0.3431669950,0.3907509577,147.9023086427,0
32,18,73360,0.2972719498,0.3261736638,145.2467896889,0
32,18,73491,0.3361675136,0.3896716064,146.8493819343,0
32,18,73622,0.3218224578,0.3335453896,144.7040411661,0
32,18,73753,0.3211923621,0.6406894142,148.1329780520,0
32,18,73884,0.3030657975,0.5418425146,142.7485103966,0
32,18,74015,0.3512811469,0.5237736104,143.7152838219,0
32,18,74146,0.3109516208,0.5000736127,143.2233932369,0
32,18,74277,0.3190998047,0.5275097181,144.4806441088,0
32,18,74408,0.2953705594,0.4236859784,137.5353644544,0
32,18,74539,0.3004132403,0.4178208887,139.0361418531,0
32,18,74670,0.2957078419,0.3729769888,138.4787171898,0
32,18,74801,0.3141045258,0.5617848211,145.4433117019,0
32,18,74932,0.2749825803,0.3997280430,139.4491867008,0
32,18,75063,0.3302246810,0.5036260874,140.4754131690,0
32,18,75194,0.2866843173,0.3557264437,138.4953025458,0
32,18,75325,0.3604024943,0.5229709835,145.3616689710,0
32,18,75456,0.2921116876,0.3682820217,143.2290135843,0
32,18,75587,0.2735948347,0.3173881158,139.7725443601,0
32,18,75718,0.2824853455,0.2745462324,141.4503245978,0
32,18,75849,0.2815654843,0.4353420835,141.9998641302,0
32,18,75980,0.2710451090,0.3619831443,141.3055409216,0
32,18,76111,0.2880257565,0.3857968311,137.9542857620,0
32,18,76242,0.2499524152,0.2876052124,138.7763689488,0
32,18,76373,0.2832613466,0.3077440997,136.1691770976,0
32,18,76504,0.2355100892,0.1943991897,133.9009886921,0
32,18,76635,0.2595377897,0.3316651390,133.8664953484,0
32,18,76766,0.2850113798,0.4223360752,139.9002991143,0
32,18,76897,0.2781068213,0.3311180182,139.9121164295,0
32,18,77028,0.2472193247,0.2423369665,138.8850464524,0
32,18,77159,0.2598835883,0.3850133909,134.8907687367,0
32,18,77290,0.2730481216,0.3118529968,140.4850776838,0
32,18,77421,0.3208153667,0.4605258867,142.1004746965,0
32,18,77552,0.2729524278,0.2183187528,142.9853551077,0
32,18,77683,0.2953720634,0.4801531025,142.5362045399,0
32,18,77814,0.3167274325,0.5225273828,148.1643225376,0
32,18,77945,0.2908579299,0.3040938540,141.8944725601,0
32,18,78076,0.3194001204,0.3441887438,144.6490836861,0
32,18,78207,0.3306016294,0.5314586461,143.9422893091,0
32,18,78338,0.3219408027,0.4495221878,147.7617019742,0
32,18,78469,0.2627698674,0.2998254781,139.2821603677,0
32,18,78600,0.2934578862,0.3371885937,143.4987144325,0
32,18,78731,0.2899041778,0.3415381321,141.6417581151,0
32,18,78862,0.2736404170,0.3426276456,142.2421174663,0
32,18,78993,0.2476904232,0.2559041876,137.3197118375,0
32,18,79124,0.2619835418,0.3004196281,138.7146386460,0
32,18,79255,0.2560454322,0.3546188545,135.9085273178,0
32,18,79386,0.2737810606,0.2987771336,142.2853702658,0
32,18,79517,0.2653437149,0.3612412415,137.1984433419,0
32,18,79648,0.2811761125,0.2673608848,143.0208086039,0
32,18,79779,0.2441514785,0.2954136723,137.9124511379,0
32,18,79910,0.2698410595,0.3219678784,143.4663020682,0
32,18,80041,0.2644650307,0.2510626820,139.8347524701,0
32,18,80172,0.2169566407,0.2354169839,138.0328330081,0
32,18,80303,0.2917219603,0.4194019219,141.8708209537,0
32,18,80434,0.2821523445,0.2499722136,143.8386484586,0
32,18,80565,0.3005402749,0.4059140160,142.2758429951,0
32,18,80696,0.2387439907,0.2070112632,139.6462338935,0
32,18,80827,0.2997379789,0.5048212254,142.3585781133,0
32,18,80958,0.3180536920,0.3562817559,146.0176296534,0
32,18,81089,0.2707946478,0.2013036120,144.6737935855,0
32,18,81220,0.2207102918,0.1815819648,139.5744014546,0
32,18,81351,0.2908307127,0.4509644223,143.7813899130,0
32,18,81482,0.2608682970,0.2193873526,144.9799764268,0
32,18,81613,0.3127778341,0.4974189173,147.1159151282,0
32,18,81744,0.2646889325,0.2106955295,144.7159559763,0
32,18,81875,0.3123996590,0.5371107877,148.0047377365,0
32,18,82006,0.3193185169,0.5815861157,144.3263347422,0
32,18,82137,0.3094521976,0.5402302729,144.3450947122,0
32,18,82268,0.2992788363,0.5676301584,140.5699320143,0
32,18,82399,0.3990869315,0.6465797803,148.5279221770,0
32,18,82530,0.3080665003,0.4836541716,141.2055389092,0
32,18,82661,0.3185729800,0.4520800794,140.7956614398,0
32,18,82792,0.2995782731,0.4379993026,139.3109451988,0
32,18,82923,0.3631692392,0.5769784697,145.1579833561,0
32,18,83054,0.2852212814,0.3671089165,138.9307841904,0
32,18,83185,0.2722519692,0.3422562474,139.9744280270,0
32,18,83316,0.2926404690,0.4417372498,138.5350882085,0
32,18,83447,0.3412783262,0.5012865733,143.5814050909,0
32,18,83578,0.2911057871,0.3048325972,141.1818996567,0
32,18,83709,0.3443665552,0.5557364185,145.1699005150,0
32,18,83840,0.3244253473,0.4857298691,148.7979040030,0
32,18,83971,0.3201689899,0.5796866057,148.1868573425,0
32,18,84102,0.2826567418,0.4649253568,140.1158256706,0
32,18,84233,0.2815884881,0.4523359177,141.1620534706,0
32,18,84364,0.2611528948,0.3430776191,138.9785253418,0
32,18,84495,0.3100459485,0.3523949052,140.6403616490,0
32,18,84626,0.2662798142,0.2917533536,136.5101009889,0
32,18,84757,0.2806501192,0.2945505111,138.6214271738,0
32,18,84888,0.2466587131,0.2223367518,136.6231683764,0
32,18,85019,0.2927736120,0.3361592578,140.0440233214,0
32,18,85150,0.2443047434,0.2113000040,135.4169874346,0
32,18,85281,0.2671839643,0.2824841487,137.0879403729,0
32,18,85412,0.2211872394,0.1965888260,134.9291086052,0
32,18,85543,0.3091637598,0.3793829757,141.8122419227,0
32,18,85674,0.2253496934,0.2308833435,136.5013853619,0
32,18,85805,0.2886732009,0.3948941622,140.6357583857,0
32,18,85936,0.2791618136,0.2211936558,143.7882773711,0
32,18,86067,0.2929411753,0.3861774260,142.8514065783,0
32,18,86198,0.2592613130,0.3158905310,138.2202940424,0
32,18,86329,0.2378447945,0.2410335902,136.7309696926,0
32,18,86460,0.2626484608,0.2357866398,137.7548515196,0
32,18,86591,0.3177959101,0.4391636709,141.0898854923,0
32,18,86722,0.2521675081,0.2520685922,139.0585617853,0
32,18,86853,0.2278216886,0.2185321845,135.4829288028,0
32,18,86984,0.2635470419,0.2191496981,141.9454981790,0
32,18,87115,0.2699621768,0.2951823982,137.2086044364,0
32,18,87246,0.2564585773,0.2257626353,137.0351768710,0
32,18,87377,0.2034106285,0.2000699473,131.4316168795,0
32,18,87508,0.2089974020,0.2201809661,134.1262385469,0
32,18,87639,0.2424079437,0.3607835615,135.0301409378,0
32,18,87770,0.2335925397,0.2884287148,136.2183602091,0
32,18,87901,0.2632980904,0.4133281302,136.2662738121,0
32,18,88032,0.2353270231,0.1987468316,140.6267605367,0
32,18,88163,0.2623401273,0.2449063357,138.8493400385,0
32,18,88294,0.2596276596,0.2748795106,138.9036918550,0
32,18,88425,0.2248994600,0.2323615994,135.1776222517,0
32,18,88556,0.2778197218,0.4140332514,141.2895030355,0
32,18,88687,0.2935236985,0.5241834099,138.9867701182,0
32,18,88818,0.2428895454,0.2323507228,137.8276211228,0
32,18,88949,0.2960818343,0.4380222176,140.4856142165,0
32,18,89080,0.2821170811,0.3499208758,141.9323043894,0
32,18,89211,0.2829733426,0.4405324407,140.5511435022,0
32,18,89342,0.3128652860,0.4983819469,144.6258760748,0
32,18,89473,0.2325464463,0.1663148025,140.0583440304,0
32,18,89604,0.2814642381,0.3373291742,146.9033996502,0
32,18,89735,0.2558482185,0.2952459892,139.2965363301,0
32,18,89866,0.2674115156,0.2184927331,145.0309076834,0
32,18,89997,0.2830540165,0.3634752964,143.2471099377,0
32,18,90128,0.3593467454,0.5528560666,153.0948010131,0
32,18,90259,0.2937743582,0.3596953744,142.1758933866,0
32,18,90390,0.2809937231,0.3783746202,142.1120628229,0
32,18,90521,0.2705368630,0.3069794571,140.4845871287,0
32,18,90652,0.2637999750,0.3185587256,140.2771822472,0
32,18,90783,0.2997274098,0.4738265073,138.1338979385,0
32,18,90914,0.2739073936,0.3034450029,141.0302150217,0
32,18,91045,0.2545290580,0.2907504881,138.3017568047,0
32,18,91176,0.2874685467,0.3134130169,140.6540830493,0
32,18,91307,0.2476064598,0.2724468041,134.8185944006,0
32,18,91438,0.2336483413,0.2127848129,135.2193978954,0
32,18,91569,0.2172261372,0.2717077829,136.8828344793,0
32,18,91700,0.3007418460,0.2837522061,144.9060169377,0
32,18,91831,0.2915938465,0.4908727199,139.7096559196,0
32,18,91962,0.2784654552,0.2646050119,142.3544093302,0
32,18,92093,0.3158486067,0.5519021642,143.9391550340,0
32,18,92224,0.3174941844,0.3651209077,146.5865008301,0
32,18,92355,0.2841021555,0.2570842073,141.8129347388,0
32,18,92486,0.2014077848,0.2274134765,135.3817159924,0
32,18,92617,0.2818967683,0.3038159523,142.7277301760,0
32,18,92748,0.2012823444,0.2514860139,135.2165508418,0
32,18,92879,0.3056967189,0.4994297798,139.5936511036,0
32,18,93010,0.2096361183,0.2435899205,134.6171960231,0
32,18,93141,0.2769427344,0.3303775123,138.8491704219,0
32,18,93272,0.2267723349,0.2393185689,135.8915562351,0
32,18,93403,0.2836591775,0.4042282147,138.2641834521,0
32,18,93534,0.2602076499,0.3064751305,134.9224012075,0
32,18,93665,0.2666618370,0.2650293930,139.8870701550,0
32,18,93796,0.2417908283,0.2263644077,140.5120216732,0
32,18,93927,0.3101461772,0.5871138565,142.2590947329,0
32,18,94058,0.2706473617,0.2706493332,140.6929390312,0
32,18,94189,0.3489653718,0.6654824594,149.4934474766,0
