hash_bits,matrix_dim,candidate,mean_gap,std_gap,energy,is_target
40,22,180342,0.3221539545,0.4652382729,211.2723910945,0
40,22,182439,0.3180523846,0.5792099281,202.3738968537,0
40,22,184536,0.3133596059,0.5869355556,207.9106513753,0
40,22,186633,0.2945023462,0.5539654780,206.6887471947,0
40,22,188730,0.3191383715,0.4913660671,209.0053866801,0
40,22,190827,0.3456549816,0.5913096239,204.6890258185,0
40,22,192924,0.3346092310,0.5285869346,209.2432847058,0
40,22,195021,0.4043668053,0.7113699610,219.9711521710,0
40,22,197118,0.3760302403,0.5099968230,219.2968509292,0
40,22,199215,0.3248185366,0.4217612215,207.8069161539,0
40,22,201312,0.3130945876,0.4674039508,208.0990017413,0
40,22,203409,0.2787038746,0.4082751432,202.3835559514,0
40,22,205506,0.3025925714,0.5383718271,207.8751825128,0
40,22,207603,0.3178461887,0.4995733925,200.6992958566,0
40,22,209700,0.2753752250,0.4566457068,202.8745569414,0
40,22,211797,0.3129569902,0.4395093541,202.4454383536,0
40,22,213894,0.2876886711,0.3843179583,208.3778006995,0
40,22,215991,0.3274039057,0.4648353391,203.1821570111,0
40,22,218088,0.3245745744,0.4443949665,205.1873690045,0
40,22,220185,0.2734208059,0.4603289864,203.8477501032,0
40,22,222282,0.3020500638,0.5092032339,206.8543365812,0
40,22,224379,0.3374426736,0.5331381033,204.5688373223,0
40,22,226476,0.3031112012,0.4331661601,201.6504757573,0
40,22,228573,0.3785308964,0.6719872331,213.1942094599,0
40,22,230670,0.2969717923,0.3407932205,211.6598444029,0
40,22,232767,0.3331084877,0.4387563072,208.5325780938,0
40,22,234864,0.2764508774,0.3791708697,203.0788670062,0
40,22,236961,0.2765121157,0.3914011670,202.9936344117,0
40,22,239058,0.3113659646,0.4025601950,205.5949626927,0
40,22,241155,0.2863375321,0.3754812714,208.9768934785,0
40,22,243252,0.3090388509,0.4115320377,209.5219246402,0
40,22,245349,0.3556729746,0.5247061602,212.8670641158,0
40,22,247446,0.2804036004,0.3238781874,206.0359225308,0
40,22,249543,0.3204669777,0.4514204130,207.2580046984,0
40,22,251640,0.3167834365,0.3818411771,207.8050391894,0
40,22,253737,0.3182907131,0.4686984901,209.1985551816,0
40,22,255834,0.3339136333,0.4385535845,210.2659319404,0
40,22,257931,0.3543097286,0.5371908381,215.2304421734,0
40,22,260028,0.3597944487,0.5439789420,216.3239010657,0
40,22,262125,0.4258528813,0.8034361144,231.7475093123,0
40,22,264222,0.3387902368,0.5955051781,217.6576819860,0
40,22,266319,0.3693977709,0.5866720705,216.0050033579,0
40,22,268416,0.3545557527,0.5983503933,220.3451574464,0
40,22,270513,0.3227491907,0.5977363402,212.3437151222,0
40,22,272610,0.3150447176,0.5610733756,208.3342493886,0
40,22,274707,0.2982352337,0.5119568657,208.5753513888,0
40,22,276804,0.3021864075,0.5059893108,208.3131175496,0
40,22,278901,0.3551124690,0.5590545772,210.7453786688,0
40,22,280998,0.2797419876,0.5459618484,200.3685716205,0
40,22,283095,0.3327129780,0.6052811510,204.8270650043,0
40,22,285192,0.3164442390,0.5934749975,209.5934458242,0
40,22,287289,0.2907360597,0.5681574662,205.7072117578,0
40,22,289386,0.2965838497,0.5417513534,201.1665391302,0
40,22,291483,0.3139047736,0.5358583158,201.9854226549,0
40,22,293580,0.3415986996,0.5349156852,208.5328214908,0
40,22,295677,0.3642512246,0.5618533395,210.3407556354,0
40,22,297774,0.2797968713,0.3571961002,200.1607172700,0
40,22,299871,0.3262111135,0.5705550382,200.0888898320,0
40,22,301968,0.2781741585,0.4440259273,202.4725441416,0
40,22,304065,0.2895707018,0.5205275677,205.1252615402,0
40,22,306162,0.3109399144,0.4615494171,201.5557633001,0
40,22,308259,0.2771446678,0.5125435432,201.9681830402,0
40,22,310356,0.2983661149,0.4791721210,204.2112180772,0
40,22,312453,0.2933106647,0.5190036742,205.4358006679,0
40,22,314550,0.2869804016,0.4253341025,199.5858328954,0
40,22,316647,0.3255519145,0.5619348758,200.1485814232,0
40,22,318744,0.2688012277,0.4126369555,200.6516739387,0
40,22,320841,0.2739810508,0.4300590552,200.9531396456,0
40,22,322938,0.3115863519,0.4071359157,201.9457379937,0
40,22,325035,0.3262045982,0.5259654473,202.8862235677,0
40,22,327132,0.3560742548,0.5840882737,211.9335976133,0
40,22,329229,0.3259196860,0.4515165304,213.1386070129,0
40,22,331326,0.3313297261,0.4117164203,210.5218763673,0
40,22,333423,0.3232463298,0.4952303173,202.2109411559,0
40,22,335520,0.2764788752,0.3338998644,204.6581888636,0
40,22,337617,0.2532125685,0.4000706565,197.6635297853,0
40,22,339714,0.2740908382,0.3448523174,207.3430381446,0
40,22,341811,0.2982153428,0.4443217148,202.1862185070,0
40,22,343908,0.3087953286,0.4319918010,205.0187119182,0
40,22,346005,0.2876768937,0.3641255141,202.2022447049,0
40,22,348102,0.2884305624,0.3834316698,202.0194500105,0
40,22,350199,0.3435772491,0.5763584160,206.7332376476,0
40,22,352296,0.3144714254,0.5751881852,208.8006926269,0
40,22,354393,0.2643951599,0.4578577668,198.6387534684,0
40,22,356490,0.3069739132,0.5255857553,209.8433216646,0
40,22,358587,0.3254025916,0.5160895739,205.1034707046,0
40,22,360684,0.3231635336,0.4138129585,211.0475967299,0
40,22,362781,0.2876776734,0.3523329570,201.9127272851,0
40,22,364878,0.2946289038,0.4478077525,201.7111877786,0
40,22,366975,0.3368415999,0.5370135782,204.0507384949,0
40,22,369072,0.2824028349,0.4308977999,204.3644253163,0
40,22,371169,0.2901144844,0.3729775594,200.2057755717,0
40,22,373266,0.2688398956,0.3861149483,203.7322753195,0
40,22,375363,0.2717068083,0.3716951798,200.7984648265,0
40,22,377460,0.2827460045,0.3828299563,205.0196064951,0
40,22,379557,0.2737513222,0.3561952481,197.7886605135,0
40,22,381654,0.2706411982,0.3138681689,197.5483088735,0
40,22,383751,0.2707067888,0.3158508680,201.3273760008,0
40,22,385848,0.2680537419,0.3308208226,204.1436870407,0
40,22,387945,0.2945370275,0.3853581036,200.4273874917,0
40,22,390042,0.3216218404,0.4176937579,208.9326891900,0
40,22,392139,0.3702759544,0.6847827795,217.9110356245,0
40,22,394236,0.3570069523,0.5000226153,214.4039078965,0
40,22,396333,0.3289789136,0.4497034909,209.9183265264,0
40,22,398430,0.2896537438,0.4420462115,201.6339359469,0
40,22,400527,0.3106298901,0.3956642907,205.4093589934,0
40,22,402624,0.3058245328,0.4953617748,208.0881299821,0
40,22,404721,0.2980304581,0.3768482661,202.8621074011,0
40,22,406818,0.2681739516,0.3751658050,200.6459102875,0
40,22,408915,0.2811592321,0.3774031523,199.8411028551,0
40,22,411012,0.2818451359,0.4415681303,204.1095235910,0
40,22,413109,0.3021211845,0.4169918701,200.5512440244,0
40,22,415206,0.2837511217,0.3467891396,197.5215854903,0
40,22,417303,0.3081817583,0.4404569090,205.7862030131,0
40,22,419400,0.2722073971,0.3783649521,201.9983605277,0
40,22,421497,0.3062764123,0.4496422822,203.0214287133,0
40,22,423594,0.2713749322,0.3239533532,199.6465349096,0
40,22,425691,0.3366605936,0.5204995815,210.0654819784,0
40,22,427788,0.2778313516,0.3428775107,208.2456568013,0
40,22,429885,0.3224667422,0.5172209091,208.1294652857,0
40,22,431982,0.2839056922,0.3954559363,198.6163765967,0
40,22,434079,0.3235437119,0.5325640154,207.2306834524,0
40,22,436176,0.2688022066,0.2848753654,202.6066569001,0
40,22,438273,0.3134658148,0.5464200121,213.4136599961,0
40,22,440370,0.2643095574,0.3632780551,206.0500819767,0
40,22,442467,0.2956565803,0.4886784291,207.7858286353,0
40,22,444564,0.2615479298,0.4185993834,201.1747548566,0
40,22,446661,0.3089775286,0.4359241004,206.8085557373,0
40,22,448758,0.3087101091,0.3948339284,204.1237055140,0
40,22,450855,0.2869641991,0.3901094212,203.7414205780,0
40,22,452952,0.2613984056,0.3308729877,199.2734142806,0
40,22,455049,0.3180458397,0.4206573861,210.5065115378,0
40,22,457146,0.3225725007,0.4094542718,209.5902538119,0
40,22,459243,0.3653892412,0.5368955494,216.3552453095,0
40,22,461340,0.2698572988,0.3466743515,206.3759843193,0
40,22,463437,0.2861600615,0.3778440309,203.0006104296,0
40,22,465534,0.2958972447,0.3957651579,204.2068778200,0
40,22,467631,0.2998453004,0.4056714870,199.9674981649,0
40,22,469728,0.2554254478,0.2709854702,200.4694230401,0
40,22,471825,0.2435132126,0.2907388244,202.4192461032,0
40,22,473922,0.2425488980,0.2588981532,203.1034308994,0
40,22,476019,0.2932372386,0.3949488989,203.5647542336,0
40,22,478116,0.2361773710,0.2523448457,198.1779485666,0
40,22,480213,0.2866970012,0.3318209709,201.2268078366,0
40,22,482310,0.2442530670,0.3191482320,205.0173099189,0
40,22,484407,0.2986839338,0.4262561297,205.1377028041,0
40,22,486504,0.2595906861,0.3257909084,201.6144286556,0
40,22,488601,0.2646917344,0.2901950672,199.3407284353,0
40,22,490698,0.3217776867,0.3873292118,212.6718721190,0
40,22,492795,0.3226020600,0.4723843901,210.5335415947,0
40,22,494892,0.2378389470,0.2738377007,202.3006646318,0
40,22,496989,0.2812671126,0.3892499434,199.5723607848,0
40,22,499086,0.2843024059,0.3284528546,205.4935190204,0
40,22,501183,0.3221281286,0.4303526398,207.4714504200,0
40,22,503280,0.2851550646,0.2836941409,206.5608087605,0
40,22,505377,0.2561016458,0.2875096319,205.8641349353,0
40,22,507474,0.2840617422,0.3101284406,208.2542537984,0
40,22,509571,0.2851536168,0.3140504719,208.9957453706,0
40,22,511668,0.2820249345,0.3384121609,207.9751232528,0
40,22,513765,0.3030741820,0.4082415410,207.4136336625,0
40,22,515862,0.2970815018,0.4212186217,211.4614699576,0
40,22,517959,0.3049026818,0.4053206794,208.7485928727,0
40,22,520056,0.3155586967,0.4033842790,213.1931680424,0
40,22,522153,0.3252046092,0.5588654580,212.4880541440,0
40,22,524250,0.3737091953,0.6584462569,228.4699530694,0
40,22,526347,0.3587158861,0.7118848191,222.5916977432,0
40,22,528444,0.3463804007,0.7027195766,217.7680378573,0
40,22,530541,0.3840013516,0.7201327359,214.5421430380,0
40,22,532638,0.3233412640,0.5785914848,211.2700420821,0
40,22,534735,0.3755701385,0.6626615550,211.3568496087,0
40,22,536832,0.3498012287,0.5799949002,220.4323422369,0
40,22,538929,0.3148233305,0.6167572257,209.5119281353,0
40,22,541026,0.3248170218,0.5307280566,210.2881413472,0
40,22,543123,0.2984482064,0.5892034514,203.0271712805,0
40,22,545220,0.3043954247,0.5298525266,208.4878390314,0
40,22,547317,0.3687825677,0.6324132765,209.6984220485,0
40,22,549414,0.2980521127,0.6119534993,206.3515328092,0
40,22,551511,0.3214325586,0.6015765477,200.4475119206,0
40,22,553608,0.3038480433,0.5277573032,207.4629707603,0
40,22,555705,0.3372121021,0.5768696995,205.4687430361,0
40,22,557802,0.3188196230,0.4415063263,207.5885697362,0
40,22,559899,0.3046673030,0.4841677801,202.0289409825,0
40,22,561996,0.2707760673,0.5166587214,199.1448625442,0
40,22,564093,0.3504993931,0.6415895259,204.0380996333,0
40,22,566190,0.2959056149,0.4928477965,198.8233143055,0
40,22,568287,0.3486247801,0.6257539167,203.0958907590,0
40,22,570384,0.3077224155,0.5657894028,208.0843889216,0
40,22,572481,0.3011860514,0.5199965706,207.9542665473,0
40,22,574578,0.2820659540,0.4581399582,203.6259410131,0
40,22,576675,0.2693443253,0.4564363032,197.9055252443,0
40,22,578772,0.2596778785,0.4329540659,197.3503010835,0
40,22,580869,0.2906413794,0.4586797097,204.0233368757,0
40,22,582966,0.2782702543,0.3896019123,201.2416776430,0
40,22,585063,0.3148340201,0.5161551915,200.0642848004,0
40,22,587160,0.2771303270,0.3593419094,202.1891006990,0
40,22,589257,0.3516235847,0.5792816357,213.7183338500,0
40,22,591354,0.3399206407,0.5006413881,208.7563209661,0
40,22,593451,0.3022607575,0.4810371300,205.4710632597,0
40,22,595548,0.2575370118,0.4087544671,197.9836968455,0
40,22,597645,0.3004587365,0.4217325199,202.6971404016,0
40,22,599742,0.2905397466,0.4195045461,198.8770869930,0
40,22,601839,0.3334112740,0.5851395601,203.5943796887,0
40,22,603936,0.2692160221,0.4010741466,202.7266306257,0
40,22,606033,0.2894950305,0.3733699173,202.5996074322,0
40,22,608130,0.2766050113,0.4383816528,206.6893775287,0
40,22,610227,0.2944297773,0.4635492208,201.3343504944,0
40,22,612324,0.2760053325,0.3470652463,198.5350130724,0
40,22,614421,0.3050512087,0.5615228864,208.8891520391,0
40,22,616518,0.2658546165,0.4797850239,200.0822495233,0
40,22,618615,0.3304845321,0.5483587024,206.0804349125,0
40,22,620712,0.2873744955,0.4028130723,203.4796103961,0
40,22,622809,0.2912819153,0.5030414433,207.4806030906,0
40,22,624906,0.2843437202,0.4787989742,207.3979799402,0
40,22,627003,0.2846021596,0.3857681047,200.1039535980,0
40,22,629100,0.2584905765,0.3056447982,196.3903700935,0
40,22,631197,0.2954914414,0.4186313653,201.1034311024,0
40,22,633294,0.3088636297,0.4370725456,201.8833287152,0
40,22,635391,0.3587931174,0.6214927203,211.1658367964,0
40,22,637488,0.2582378142,0.3317077736,204.4926268413,0
40,22,639585,0.2688985878,0.3654494830,202.8027793350,0
40,22,641682,0.2419536799,0.2991234647,197.9028136558,0
40,22,643779,0.2724776068,0.3353788814,199.7240572353,0
40,22,645876,0.2896672037,0.3535590562,201.9491951732,0
40,22,647973,0.2641945871,0.3142837502,202.5684349663,0
40,22,650070,0.2536067863,0.2713026964,196.9011488541,0
40,22,652167,0.2936581622,0.3957359640,205.5371220384,0
40,22,654264,0.2986264113,0.4008429659,207.8519696008,0
40,22,656361,0.3355955868,0.5453862592,208.9078433991,0
40,22,658458,0.3096532770,0.5761433855,209.2296224994,0
40,22,660555,0.2982160141,0.4994021425,202.5466077552,0
40,22,662652,0.3218129989,0.4825346467,205.2248910491,0
40,22,664749,0.2957442321,0.4631994071,197.3044071976,0
40,22,666846,0.2846115794,0.4061370686,197.3730026268,0
40,22,668943,0.2856084383,0.4128106263,198.8903369007,0
40,22,671040,0.2670373223,0.3770867101,203.7286514629,0
40,22,673137,0.2634301208,0.4389736091,197.1450264443,0
40,22,675234,0.2433211623,0.3476215683,195.2797785808,0
40,22,677331,0.2682176493,0.3625701416,193.5062985308,0
40,22,679428,0.2675635321,0.4521372216,206.2594864872,0
40,22,681525,0.3115310484,0.4441788760,204.7585741632,0
40,22,683622,0.2637555634,0.3344097581,197.5905748836,0
40,22,685719,0.2730552270,0.4096953738,197.1910034611,0
40,22,687816,0.2871818870,0.3636545879,207.3865659610,0
40,22,689913,0.2813198660,0.3712687958,200.8461548856,0
40,22,692010,0.2609153622,0.3047973253,201.1778212058,0
40,22,694107,0.2692182446,0.3927817022,195.0991226683,0
40,22,696204,0.2535376624,0.2677874591,200.2524638431,0
40,22,698301,0.2909119426,0.4875144036,200.0226657471,0
40,22,700398,0.2953713781,0.5166199637,203.1097217217,0
40,22,702495,0.3001480591,0.4408051890,202.6384288561,0
40,22,704592,0.3092107338,0.5668737594,207.9360819947,0
40,22,706689,0.2840652008,0.4545932202,202.9939189713,0
40,22,708786,0.2551315905,0.3537813534,198.8568822613,0
40,22,710883,0.2889529994,0.3947183425,199.8769411101,0
40,22,712980,0.2590764058,0.4239385498,203.6180925497,0
40,22,715077,0.2617153668,0.2975305897,198.2884881003,0
40,22,717174,0.2805312282,0.3891991269,201.7878741707,0
40,22,719271,0.2954110521,0.4298206612,203.5794552589,0
40,22,721368,0.3187030442,0.5463007305,211.3065651431,0
40,22,723465,0.2802264096,0.4848921807,206.0900327377,0
40,22,725562,0.2679269640,0.3747666287,201.8000178704,0
40,22,727659,0.2632776899,0.3448277416,197.0268513568,0
40,22,729756,0.2346212835,0.3180181920,195.1763430079,0
40,22,731853,0.2713451848,0.3131021575,196.3446083112,0
40,22,733950,0.2885113836,0.4486959719,201.0085958039,0
40,22,736047,0.2625200738,0.3629501547,198.7369068597,0
40,22,738144,0.2711286587,0.3525405989,201.1733073946,0
40,22,740241,0.2231803151,0.2331900122,195.8845565590,0
40,22,742338,0.2693602783,0.2604283076,201.4912764321,0
40,22,744435,0.2770195072,0.4759022257,201.1029023944,0
40,22,746532,0.2479974377,0.3561988023,200.8915731590,0
40,22,748629,0.2584509255,0.3131124402,197.2876284333,0
40,22,750726,0.2315359895,0.2712339276,197.7118923812,0
40,22,752823,0.2995320540,0.5441333428,205.7024434222,0
40,22,754920,0.2648028543,0.3297683122,204.1001952717,0
40,22,757017,0.2225373293,0.2526657171,198.8792779150,0
40,22,759114,0.2607873627,0.2432173799,199.2696351569,0
40,22,761211,0.2666515965,0.4922717163,201.1576040953,0
40,22,763308,0.2307621970,0.2164651189,195.4239542346,0
40,22,765405,0.2749107836,0.4717800348,201.2515029982,0
40,22,767502,0.2446926832,0.2824923493,201.2601325656,0
40,22,769599,0.3079897331,0.5869083413,212.8307266828,0
40,22,771696,0.2432589062,0.2030425016,205.4967892958,0
40,22,773793,0.2282466547,0.1891879874,199.8929227227,0
40,22,775890,0.2405157101,0.2340109781,200.5313153976,0
40,22,777987,0.2641851906,0.3409267796,208.0105120671,0
40,22,780084,0.2627637596,0.3403774446,208.4936681834,0
40,22,782181,0.2774977635,0.4498307766,208.1155139687,0
40,22,784278,0.2804959968,0.4719237290,209.0743742669,0
40,22,786375,0.3298077042,0.6636127825,221.2145926965,0
40,22,788472,0.3490820987,0.5264407029,214.8293304039,0
40,22,790569,0.3055918855,0.5752365068,211.9173832620,0
40,22,792666,0.2950951925,0.4795496601,206.0294857077,0
40,22,794763,0.3205897138,0.4953711965,211.4425247355,0
40,22,796860,0.2972889869,0.4507784332,201.8783485108,0
40,22,798957,0.3480547701,0.5517454020,209.1995265508,0
40,22,801054,0.2786047515,0.3624852861,202.6887803457,0
40,22,803151,0.3317295214,0.5283322493,206.9627938621,0
40,22,805248,0.3027355849,0.4668917566,208.0629126475,0
40,22,807345,0.2580544845,0.3548825362,199.6647108621,0
40,22,809442,0.2770761308,0.3013571858,201.8515751388,0
40,22,811539,0.2666496082,0.4438926736,203.7163339991,0
40,22,813636,0.2611097029,0.3529228931,199.7188075906,0
40,22,815733,0.3175612112,0.4146421589,205.3121412611,0
40,22,817830,0.2720719773,0.3164899319,199.8057112458,0
40,22,819927,0.3014897682,0.4555940952,201.4150726653,0
40,22,822024,0.2864540775,0.4069157393,204.4770228200,0
40,22,824121,0.2458357861,0.2641859899,196.4419136675,0
40,22,826218,0.2497914382,0.2483802035,195.8710199044,0
40,22,828315,0.2862949152,0.4231824160,198.6999939096,0
40,22,830412,0.2655161608,0.3000409517,197.6271556997,0
40,22,832509,0.3224627034,0.6075300415,206.3291615722,0
40,22,834606,0.2655854552,0.3087066979,201.2774286923,0
40,22,836703,0.2968185505,0.4325996784,199.6991991125,0
40,22,838800,0.2531875880,0.2724950762,199.5512675225,0
40,22,840897,0.2414027274,0.2609160521,198.8353685142,0
40,22,842994,0.2675685104,0.2603883520,201.5757262465,0
40,22,845091,0.2336245232,0.2371391155,196.5960347228,0
40,22,847188,0.2312165465,0.2681678480,196.1009075179,0
40,22,849285,0.2593249377,0.2433099778,201.8204628808,0
40,22,851382,0.2917431467,0.4680022788,207.2712126986,0
40,22,853479,0.3160207508,0.4429232079,203.9462585041,0
40,22,855576,0.2914453909,0.4453673543,208.0442983635,0
40,22,857673,0.2367193146,0.2710767567,198.5337533148,0
40,22,859770,0.2857729172,0.3041849637,204.5974437994,0
40,22,861867,0.2492696862,0.2711746949,193.8469603059,0
40,22,863964,0.2435560259,0.2793169462,196.8214231102,0
40,22,866061,0.2493549515,0.2616370989,199.3874412005,0
40,22,868158,0.2931469029,0.5137591181,208.7042966598,0
40,22,870255,0.2946309338,0.4191569436,200.7120766577,0
40,22,872352,0.2411991011,0.2189129715,200.6334251211,0
40,22,874449,0.2346908256,0.2401587802,197.0519106390,0
40,22,876546,0.3116681395,0.5360267324,213.8847274249,0
40,22,878643,0.2518487675,0.2899163121,199.6648271278,0
40,22,880740,0.2496038475,0.2980040682,202.9164659232,0
40,22,882837,0.2731829982,0.3041931375,202.4154279682,0
40,22,884934,0.2888654680,0.4992610665,209.0504914152,0
40,22,887031,0.2994804005,0.4579608981,203.1924460088,0
40,22,889128,0.2577772690,0.3033482330,199.8692924644,0
40,22,891225,0.2164630495,0.1994185600,193.4191780424,0
40,22,893322,0.3103052098,0.3983122280,208.7167411731,0
40,22,895419,0.2598601538,0.4186372768,197.1491141953,0
40,22,897516,0.2893847694,0.4090357919,203.0545592655,0
40,22,899613,0.2609165995,0.3603816467,200.2506189902,0
40,22,901710,0.2767332886,0.3189582888,202.3917412065,0
40,22,903807,0.2943616073,0.5235846098,203.4297108218,0
40,22,905904,0.2150682318,0.1976518815,198.1391708995,0
40,22,908001,0.2496251732,0.2844057844,200.0553414922,0
40,22,910098,0.2674456436,0.2530763940,206.6743114216,0
40,22,912195,0.2408004517,0.2813026362,199.6945757107,0
40,22,914292,0.2601834972,0.3549666045,205.2566639293,0
40,22,916389,0.2830301592,0.4741087212,208.1717510674,0
40,22,918486,0.3288208483,0.4906988695,210.1665215570,0
40,22,920583,0.3023879598,0.4804264900,211.0412077539,0
40,22,922680,0.2832189882,0.4128482499,205.0911083253,0
40,22,924777,0.2737530378,0.3245218415,202.8351217720,0
40,22,926874,0.2618030522,0.3338554591,200.3957565844,0
40,22,928971,0.2780443502,0.3440780139,201.6612154952,0
40,22,931068,0.2837936518,0.3643084042,202.7396542185,0
40,22,933165,0.2762494853,0.3973885159,202.3519833785,0
40,22,935262,0.2763037624,0.3452793735,197.6498461401,0
40,22,937359,0.2719511170,0.3551668099,199.8366357565,0
40,22,939456,0.2430593134,0.2310807143,201.6361415045,0
40,22,941553,0.2684735817,0.3435104624,202.9616615159,0
40,22,943650,0.2453762844,0.2746229405,202.3775242198,0
40,22,945747,0.2428494167,0.3288991353,198.7354060826,0
40,22,947844,0.2140011545,0.2390462890,200.3728833804,0
40,22,949941,0.3115597354,0.5476693395,212.2600908822,0
40,22,952038,0.2644386799,0.2819667424,201.1772035857,0
40,22,954135,0.2945451444,0.3857106991,205.9805704421,0
40,22,956232,0.2265520762,0.1926492825,199.3006277734,0
40,22,958329,0.2771158333,0.5154048467,204.4342301466,0
40,22,960426,0.2551356933,0.2993290870,200.3810648240,0
40,22,962523,0.2956244527,0.5778958495,206.1117004448,0
40,22,964620,0.2453828523,0.2828901684,205.8414409392,0
40,22,966717,0.3202054261,0.4375144233,209.8283154154,0
40,22,968814,0.2667753567,0.2933368553,200.6022165947,0
40,22,970911,0.2977351883,0.4128983167,202.3721566044,0
